embryo_id,latent_status,chromosome,chromosome_state,latent_signal
sim_0309,ambiguous,chr2,baseline,0
sim_0309,ambiguous,chr3,baseline,0
sim_0309,ambiguous,chr4,baseline,0
sim_0309,ambiguous,chr5,baseline,0
sim_0309,ambiguous,chr6,baseline,0
sim_0309,ambiguous,chr7,baseline,0
sim_0309,ambiguous,chr8,baseline,0
sim_0309,ambiguous,chr9,baseline,0
sim_0309,ambiguous,chr10,baseline,0
sim_0309,ambiguous,chr11,baseline,0
sim_0309,ambiguous,chr12,baseline,0
sim_0309,ambiguous,chr13,baseline,0
sim_0309,ambiguous,chr14,baseline,0
sim_0309,ambiguous,chr15,baseline,0
sim_0309,ambiguous,chr16,baseline,0
sim_0309,ambiguous,chr17,ambiguous_event,0.19414255646781997
sim_0309,ambiguous,chr18,baseline,0
sim_0309,ambiguous,chr19,baseline,0
sim_0309,ambiguous,chr20,baseline,0
sim_0309,ambiguous,chr21,baseline,0
sim_0309,ambiguous,chr22,baseline,0
sim_0310,ambiguous,chr1,baseline,0
sim_0310,ambiguous,chr2,baseline,0
sim_0310,ambiguous,chr3,baseline,0
sim_0310,ambiguous,chr4,baseline,0
sim_0310,ambiguous,chr5,baseline,0
sim_0310,ambiguous,chr6,baseline,0
sim_0310,ambiguous,chr7,baseline,0
sim_0310,ambiguous,chr8,baseline,0
sim_0310,ambiguous,chr9,ambiguous_event,0.32142926776687974
sim_0310,ambiguous,chr10,baseline,0
sim_0310,ambiguous,chr11,baseline,0
sim_0310,ambiguous,chr12,baseline,0
sim_0310,ambiguous,chr13,baseline,0
sim_0310,ambiguous,chr14,baseline,0
sim_0310,ambiguous,chr15,baseline,0
sim_0310,ambiguous,chr16,baseline,0
sim_0310,ambiguous,chr17,baseline,0
sim_0310,ambiguous,chr18,baseline,0
sim_0310,ambiguous,chr19,baseline,0
sim_0310,ambiguous,chr20,baseline,0
sim_0310,ambiguous,chr21,baseline,0
sim_0310,ambiguous,chr22,baseline,0
sim_0311,ambiguous,chr1,baseline,0
sim_0311,ambiguous,chr2,baseline,0
sim_0311,ambiguous,chr3,baseline,0
sim_0311,ambiguous,chr4,baseline,0
sim_0311,ambiguous,chr5,baseline,0
sim_0311,ambiguous,chr6,baseline,0
sim_0311,ambiguous,chr7,baseline,0
sim_0311,ambiguous,chr8,baseline,0
sim_0311,ambiguous,chr9,baseline,0
sim_0311,ambiguous,chr10,baseline,0
sim_0311,ambiguous,chr11,baseline,0
sim_0311,ambiguous,chr12,baseline,0
sim_0311,ambiguous,chr13,baseline,0
sim_0311,ambiguous,chr14,baseline,0
sim_0311,ambiguous,chr15,baseline,0
sim_0311,ambiguous,chr16,baseline,0
sim_0311,ambiguous,chr17,baseline,0
sim_0311,ambiguous,chr18,baseline,0
sim_0311,ambiguous,chr19,baseline,0
sim_0311,ambiguous,chr20,ambiguous_event,-0.17991579678896025
sim_0311,ambiguous,chr21,baseline,0
sim_0311,ambiguous,chr22,baseline,0
sim_0312,ambiguous,chr1,baseline,0
sim_0312,ambiguous,chr2,baseline,0
sim_0312,ambiguous,chr3,baseline,0
sim_0312,ambiguous,chr4,baseline,0
sim_0312,ambiguous,chr5,baseline,0
sim_0312,ambiguous,chr6,baseline,0
sim_0312,ambiguous,chr7,baseline,0
sim_0312,ambiguous,chr8,baseline,0
sim_0312,ambiguous,chr9,baseline,0
sim_0312,ambiguous,chr10,baseline,0
sim_0312,ambiguous,chr11,baseline,0
sim_0312,ambiguous,chr12,baseline,0
sim_0312,ambiguous,chr13,baseline,0
sim_0312,ambiguous,chr14,baseline,0
sim_0312,ambiguous,chr15,baseline,0
sim_0312,ambiguous,chr16,baseline,0
sim_0312,ambiguous,chr17,ambiguous_event,-0.1600303162143972
sim_0312,ambiguous,chr18,baseline,0
sim_0312,ambiguous,chr19,baseline,0
sim_0312,ambiguous,chr20,baseline,0
sim_0312,ambiguous,chr21,baseline,0
sim_0312,ambiguous,chr22,baseline,0
sim_0313,normal,chr1,baseline,0
sim_0313,normal,chr2,baseline,0
sim_0313,normal,chr3,baseline,0
sim_0313,normal,chr4,baseline,0
sim_0313,normal,chr5,baseline,0
sim_0313,normal,chr6,baseline,0
sim_0313,normal,chr7,baseline,0
sim_0313,normal,chr8,baseline,0
sim_0313,normal,chr9,baseline,0
sim_0313,normal,chr10,baseline,0
sim_0313,normal,chr11,baseline,0
sim_0313,normal,chr12,baseline,0
sim_0313,normal,chr13,baseline,0
sim_0313,normal,chr14,baseline,0
sim_0313,normal,chr15,baseline,0
sim_0313,normal,chr16,baseline,0
sim_0313,normal,chr17,baseline,0
sim_0313,normal,chr18,baseline,0
sim_0313,normal,chr19,baseline,0
sim_0313,normal,chr20,baseline,0
sim_0313,normal,chr21,baseline,0
sim_0313,normal,chr22,baseline,0
sim_0314,ambiguous,chr1,baseline,0
sim_0314,ambiguous,chr2,baseline,0
sim_0314,ambiguous,chr3,baseline,0
sim_0314,ambiguous,chr4,baseline,0
sim_0314,ambiguous,chr5,ambiguous_event,-0.20455283791593679
sim_0314,ambiguous,chr6,baseline,0
sim_0314,ambiguous,chr7,baseline,0
sim_0314,ambiguous,chr8,baseline,0
sim_0314,ambiguous,chr9,baseline,0
sim_0314,ambiguous,chr10,baseline,0
sim_0314,ambiguous,chr11,baseline,0
sim_0314,ambiguous,chr12,baseline,0
sim_0314,ambiguous,chr13,baseline,0
sim_0314,ambiguous,chr14,baseline,0
sim_0314,ambiguous,chr15,baseline,0
sim_0314,ambiguous,chr16,baseline,0
sim_0314,ambiguous,chr17,baseline,0
sim_0314,ambiguous,chr18,baseline,0
sim_0314,ambiguous,chr19,baseline,0
sim_0314,ambiguous,chr20,baseline,0
sim_0314,ambiguous,chr21,ambiguous_event,-0.2774966746222338
sim_0314,ambiguous,chr22,baseline,0
sim_0315,normal,chr1,baseline,0
sim_0315,normal,chr2,baseline,0
sim_0315,normal,chr3,baseline,0
sim_0315,normal,chr4,baseline,0
sim_0315,normal,chr5,baseline,0
sim_0315,normal,chr6,baseline,0
sim_0315,normal,chr7,baseline,0
sim_0315,normal,chr8,baseline,0
sim_0315,normal,chr9,baseline,0
sim_0315,normal,chr10,baseline,0
sim_0315,normal,chr11,baseline,0
sim_0315,normal,chr12,baseline,0
sim_0315,normal,chr13,baseline,0
sim_0315,normal,chr14,baseline,0
sim_0315,normal,chr15,baseline,0
sim_0315,normal,chr16,baseline,0
sim_0315,normal,chr17,baseline,0
sim_0315,normal,chr18,baseline,0
sim_0315,normal,chr19,baseline,0
sim_0315,normal,chr20,baseline,0
sim_0315,normal,chr21,baseline,0
sim_0315,normal,chr22,baseline,0
sim_0316,ambiguous,chr1,baseline,0
sim_0316,ambiguous,chr2,baseline,0
sim_0316,ambiguous,chr3,baseline,0
sim_0316,ambiguous,chr4,baseline,0
sim_0316,ambiguous,chr5,baseline,0
sim_0316,ambiguous,chr6,baseline,0
sim_0316,ambiguous,chr7,baseline,0
sim_0316,ambiguous,chr8,baseline,0
sim_0316,ambiguous,chr9,baseline,0
sim_0316,ambiguous,chr10,baseline,0
sim_0316,ambiguous,chr11,baseline,0
sim_0316,ambiguous,chr12,baseline,0
sim_0316,ambiguous,chr13,baseline,0
sim_0316,ambiguous,chr14,baseline,0
sim_0316,ambiguous,chr15,ambiguous_event,0.2929122072053306
sim_0316,ambiguous,chr16,baseline,0
sim_0316,ambiguous,chr17,baseline,0
sim_0316,ambiguous,chr18,baseline,0
sim_0316,ambiguous,chr19,baseline,0
sim_0316,ambiguous,chr20,baseline,0
sim_0316,ambiguous,chr21,baseline,0
sim_0316,ambiguous,chr22,baseline,0
sim_0317,abnormal,chr1,baseline,0
sim_0317,abnormal,chr2,baseline,0
sim_0317,abnormal,chr3,abnormal_event,-0.4223807211252081
sim_0317,abnormal,chr4,baseline,0
sim_0317,abnormal,chr5,abnormal_event,-0.5023323175214451
sim_0317,abnormal,chr6,baseline,0
sim_0317,abnormal,chr7,baseline,0
sim_0317,abnormal,chr8,baseline,0
sim_0317,abnormal,chr9,baseline,0
sim_0317,abnormal,chr10,baseline,0
sim_0317,abnormal,chr11,baseline,0
sim_0317,abnormal,chr12,baseline,0
sim_0317,abnormal,chr13,baseline,0
sim_0317,abnormal,chr14,baseline,0
sim_0317,abnormal,chr15,baseline,0
sim_0317,abnormal,chr16,baseline,0
sim_0317,abnormal,chr17,abnormal_event,-0.4665841321769071
sim_0317,abnormal,chr18,baseline,0
sim_0317,abnormal,chr19,baseline,0
sim_0317,abnormal,chr20,baseline,0
sim_0317,abnormal,chr21,baseline,0
sim_0317,abnormal,chr22,baseline,0
sim_0318,abnormal,chr1,baseline,0
sim_0318,abnormal,chr2,baseline,0
sim_0318,abnormal,chr3,abnormal_event,-0.37373730287567447
sim_0318,abnormal,chr4,baseline,0
sim_0318,abnormal,chr5,baseline,0
sim_0318,abnormal,chr6,baseline,0
sim_0318,abnormal,chr7,baseline,0
sim_0318,abnormal,chr8,baseline,0
sim_0318,abnormal,chr9,baseline,0
sim_0318,abnormal,chr10,baseline,0
sim_0318,abnormal,chr11,baseline,0
sim_0318,abnormal,chr12,abnormal_event,-0.4780984886988657
sim_0318,abnormal,chr13,abnormal_event,-0.49374811497193366
sim_0318,abnormal,chr14,baseline,0
sim_0318,abnormal,chr15,baseline,0
sim_0318,abnormal,chr16,abnormal_event,0.5141483281048056
sim_0318,abnormal,chr17,baseline,0
sim_0318,abnormal,chr18,baseline,0
sim_0318,abnormal,chr19,baseline,0
sim_0318,abnormal,chr20,baseline,0
sim_0318,abnormal,chr21,baseline,0
sim_0318,abnormal,chr22,abnormal_event,-0.41075390427583347
sim_0319,abnormal,chr1,baseline,0
sim_0319,abnormal,chr2,baseline,0
sim_0319,abnormal,chr3,baseline,0
sim_0319,abnormal,chr4,baseline,0
sim_0319,abnormal,chr5,baseline,0
sim_0319,abnormal,chr6,baseline,0
sim_0319,abnormal,chr7,abnormal_event,0.4627285183087645
sim_0319,abnormal,chr8,baseline,0
sim_0319,abnormal,chr9,baseline,0
sim_0319,abnormal,chr10,baseline,0
sim_0319,abnormal,chr11,baseline,0
sim_0319,abnormal,chr12,baseline,0
sim_0319,abnormal,chr13,baseline,0
sim_0319,abnormal,chr14,baseline,0
sim_0319,abnormal,chr15,baseline,0
sim_0319,abnormal,chr16,baseline,0
sim_0319,abnormal,chr17,baseline,0
sim_0319,abnormal,chr18,baseline,0
sim_0319,abnormal,chr19,abnormal_event,-0.532402292808466
sim_0319,abnormal,chr20,baseline,0
sim_0319,abnormal,chr21,baseline,0
sim_0319,abnormal,chr22,baseline,0
sim_0320,abnormal,chr1,abnormal_event,-0.4121572811947512
sim_0320,abnormal,chr2,abnormal_event,0.45801981697534905
sim_0320,abnormal,chr3,baseline,0
sim_0320,abnormal,chr4,abnormal_event,0.5711299019788119
sim_0320,abnormal,chr5,baseline,0
sim_0320,abnormal,chr6,baseline,0
sim_0320,abnormal,chr7,baseline,0
sim_0320,abnormal,chr8,baseline,0
sim_0320,abnormal,chr9,baseline,0
sim_0320,abnormal,chr10,abnormal_event,0.6809399424667308
sim_0320,abnormal,chr11,baseline,0
sim_0320,abnormal,chr12,baseline,0
sim_0320,abnormal,chr13,baseline,0
sim_0320,abnormal,chr14,baseline,0
sim_0320,abnormal,chr15,baseline,0
sim_0320,abnormal,chr16,baseline,0
sim_0320,abnormal,chr17,abnormal_event,0.4606542806841094
sim_0320,abnormal,chr18,baseline,0
sim_0320,abnormal,chr19,baseline,0
sim_0320,abnormal,chr20,baseline,0
sim_0320,abnormal,chr21,baseline,0
sim_0320,abnormal,chr22,baseline,0
sim_0321,ambiguous,chr1,baseline,0
sim_0321,ambiguous,chr2,baseline,0
sim_0321,ambiguous,chr3,baseline,0
sim_0321,ambiguous,chr4,ambiguous_event,-0.21756590492470285
sim_0321,ambiguous,chr5,baseline,0
sim_0321,ambiguous,chr6,baseline,0
sim_0321,ambiguous,chr7,baseline,0
sim_0321,ambiguous,chr8,baseline,0
sim_0321,ambiguous,chr9,baseline,0
sim_0321,ambiguous,chr10,baseline,0
sim_0321,ambiguous,chr11,baseline,0
sim_0321,ambiguous,chr12,ambiguous_event,-0.22322381200062086
sim_0321,ambiguous,chr13,baseline,0
sim_0321,ambiguous,chr14,baseline,0
sim_0321,ambiguous,chr15,baseline,0
sim_0321,ambiguous,chr16,baseline,0
sim_0321,ambiguous,chr17,baseline,0
sim_0321,ambiguous,chr18,baseline,0
sim_0321,ambiguous,chr19,baseline,0
sim_0321,ambiguous,chr20,baseline,0
sim_0321,ambiguous,chr21,baseline,0
sim_0321,ambiguous,chr22,baseline,0
sim_0322,abnormal,chr1,baseline,0
sim_0322,abnormal,chr2,baseline,0
sim_0322,abnormal,chr3,abnormal_event,-0.496279455703609
sim_0322,abnormal,chr4,baseline,0
sim_0322,abnormal,chr5,abnormal_event,0.6171609969126817
sim_0322,abnormal,chr6,baseline,0
sim_0322,abnormal,chr7,abnormal_event,0.6091904933968897
sim_0322,abnormal,chr8,baseline,0
sim_0322,abnormal,chr9,baseline,0
sim_0322,abnormal,chr10,baseline,0
sim_0322,abnormal,chr11,baseline,0
sim_0322,abnormal,chr12,baseline,0
sim_0322,abnormal,chr13,baseline,0
sim_0322,abnormal,chr14,baseline,0
sim_0322,abnormal,chr15,abnormal_event,0.562522453041906
sim_0322,abnormal,chr16,baseline,0
sim_0322,abnormal,chr17,baseline,0
sim_0322,abnormal,chr18,abnormal_event,0.6450617036045523
sim_0322,abnormal,chr19,baseline,0
sim_0322,abnormal,chr20,baseline,0
sim_0322,abnormal,chr21,baseline,0
sim_0322,abnormal,chr22,baseline,0
sim_0323,normal,chr1,baseline,0
sim_0323,normal,chr2,baseline,0
sim_0323,normal,chr3,baseline,0
sim_0323,normal,chr4,baseline,0
sim_0323,normal,chr5,baseline,0
sim_0323,normal,chr6,baseline,0
sim_0323,normal,chr7,baseline,0
sim_0323,normal,chr8,baseline,0
sim_0323,normal,chr9,baseline,0
sim_0323,normal,chr10,baseline,0
sim_0323,normal,chr11,baseline,0
sim_0323,normal,chr12,baseline,0
sim_0323,normal,chr13,baseline,0
sim_0323,normal,chr14,baseline,0
sim_0323,normal,chr15,baseline,0
sim_0323,normal,chr16,baseline,0
sim_0323,normal,chr17,baseline,0
sim_0323,normal,chr18,baseline,0
sim_0323,normal,chr19,baseline,0
sim_0323,normal,chr20,baseline,0
sim_0323,normal,chr21,baseline,0
sim_0323,normal,chr22,baseline,0
sim_0324,ambiguous,chr1,baseline,0
sim_0324,ambiguous,chr2,baseline,0
sim_0324,ambiguous,chr3,ambiguous_event,0.270202456447309
sim_0324,ambiguous,chr4,baseline,0
sim_0324,ambiguous,chr5,ambiguous_event,0.20247591770581744
sim_0324,ambiguous,chr6,baseline,0
sim_0324,ambiguous,chr7,baseline,0
sim_0324,ambiguous,chr8,baseline,0
sim_0324,ambiguous,chr9,baseline,0
sim_0324,ambiguous,chr10,baseline,0
sim_0324,ambiguous,chr11,baseline,0
sim_0324,ambiguous,chr12,baseline,0
sim_0324,ambiguous,chr13,baseline,0
sim_0324,ambiguous,chr14,baseline,0
sim_0324,ambiguous,chr15,baseline,0
sim_0324,ambiguous,chr16,baseline,0
sim_0324,ambiguous,chr17,baseline,0
sim_0324,ambiguous,chr18,baseline,0
sim_0324,ambiguous,chr19,baseline,0
sim_0324,ambiguous,chr20,baseline,0
sim_0324,ambiguous,chr21,baseline,0
sim_0324,ambiguous,chr22,baseline,0
sim_0325,normal,chr1,baseline,0
sim_0325,normal,chr2,baseline,0
sim_0325,normal,chr3,baseline,0
sim_0325,normal,chr4,baseline,0
sim_0325,normal,chr5,baseline,0
sim_0325,normal,chr6,baseline,0
sim_0325,normal,chr7,baseline,0
sim_0325,normal,chr8,baseline,0
sim_0325,normal,chr9,baseline,0
sim_0325,normal,chr10,baseline,0
sim_0325,normal,chr11,baseline,0
sim_0325,normal,chr12,baseline,0
sim_0325,normal,chr13,baseline,0
sim_0325,normal,chr14,baseline,0
sim_0325,normal,chr15,baseline,0
sim_0325,normal,chr16,baseline,0
sim_0325,normal,chr17,baseline,0
sim_0325,normal,chr18,baseline,0
sim_0325,normal,chr19,baseline,0
sim_0325,normal,chr20,baseline,0
sim_0325,normal,chr21,baseline,0
sim_0325,normal,chr22,baseline,0
sim_0326,abnormal,chr1,baseline,0
sim_0326,abnormal,chr2,baseline,0
sim_0326,abnormal,chr3,baseline,0
sim_0326,abnormal,chr4,baseline,0
sim_0326,abnormal,chr5,baseline,0
sim_0326,abnormal,chr6,abnormal_event,-0.3867946533469901
sim_0326,abnormal,chr7,abnormal_event,-0.42567473129697353
sim_0326,abnormal,chr8,baseline,0
sim_0326,abnormal,chr9,abnormal_event,-0.37528617367316813
sim_0326,abnormal,chr10,baseline,0
sim_0326,abnormal,chr11,baseline,0
sim_0326,abnormal,chr12,baseline,0
sim_0326,abnormal,chr13,baseline,0
sim_0326,abnormal,chr14,baseline,0
sim_0326,abnormal,chr15,baseline,0
sim_0326,abnormal,chr16,baseline,0
sim_0326,abnormal,chr17,baseline,0
sim_0326,abnormal,chr18,abnormal_event,-0.4941059810022833
sim_0326,abnormal,chr19,baseline,0
sim_0326,abnormal,chr20,baseline,0
sim_0326,abnormal,chr21,baseline,0
sim_0326,abnormal,chr22,baseline,0
sim_0327,ambiguous,chr1,baseline,0
sim_0327,ambiguous,chr2,baseline,0
sim_0327,ambiguous,chr3,baseline,0
sim_0327,ambiguous,chr4,baseline,0
sim_0327,ambiguous,chr5,baseline,0
sim_0327,ambiguous,chr6,baseline,0
sim_0327,ambiguous,chr7,baseline,0
sim_0327,ambiguous,chr8,baseline,0
sim_0327,ambiguous,chr9,baseline,0
sim_0327,ambiguous,chr10,baseline,0
sim_0327,ambiguous,chr11,baseline,0
sim_0327,ambiguous,chr12,baseline,0
sim_0327,ambiguous,chr13,baseline,0
sim_0327,ambiguous,chr14,baseline,0
sim_0327,ambiguous,chr15,baseline,0
sim_0327,ambiguous,chr16,baseline,0
sim_0327,ambiguous,chr17,baseline,0
sim_0327,ambiguous,chr18,baseline,0
sim_0327,ambiguous,chr19,baseline,0
sim_0327,ambiguous,chr20,baseline,0
sim_0327,ambiguous,chr21,ambiguous_event,-0.2926523873735608
sim_0327,ambiguous,chr22,baseline,0
sim_0328,abnormal,chr1,abnormal_event,-0.5683221260975092
sim_0328,abnormal,chr2,baseline,0
sim_0328,abnormal,chr3,baseline,0
sim_0328,abnormal,chr4,abnormal_event,-0.48896809610376163
sim_0328,abnormal,chr5,baseline,0
sim_0328,abnormal,chr6,baseline,0
sim_0328,abnormal,chr7,baseline,0
sim_0328,abnormal,chr8,abnormal_event,0.48446301817726994
sim_0328,abnormal,chr9,baseline,0
sim_0328,abnormal,chr10,baseline,0
sim_0328,abnormal,chr11,baseline,0
sim_0328,abnormal,chr12,abnormal_event,-0.35498896705598215
sim_0328,abnormal,chr13,baseline,0
sim_0328,abnormal,chr14,baseline,0
sim_0328,abnormal,chr15,baseline,0
sim_0328,abnormal,chr16,baseline,0
sim_0328,abnormal,chr17,baseline,0
sim_0328,abnormal,chr18,baseline,0
sim_0328,abnormal,chr19,baseline,0
sim_0328,abnormal,chr20,baseline,0
sim_0328,abnormal,chr21,abnormal_event,-0.4645277371376049
sim_0328,abnormal,chr22,baseline,0
sim_0329,normal,chr1,baseline,0
sim_0329,normal,chr2,baseline,0
sim_0329,normal,chr3,baseline,0
sim_0329,normal,chr4,baseline,0
sim_0329,normal,chr5,baseline,0
sim_0329,normal,chr6,baseline,0
sim_0329,normal,chr7,baseline,0
sim_0329,normal,chr8,baseline,0
sim_0329,normal,chr9,baseline,0
sim_0329,normal,chr10,baseline,0
sim_0329,normal,chr11,baseline,0
sim_0329,normal,chr12,baseline,0
sim_0329,normal,chr13,baseline,0
sim_0329,normal,chr14,baseline,0
sim_0329,normal,chr15,baseline,0
sim_0329,normal,chr16,baseline,0
sim_0329,normal,chr17,baseline,0
sim_0329,normal,chr18,baseline,0
sim_0329,normal,chr19,baseline,0
sim_0329,normal,chr20,baseline,0
sim_0329,normal,chr21,baseline,0
sim_0329,normal,chr22,baseline,0
sim_0330,ambiguous,chr1,baseline,0
sim_0330,ambiguous,chr2,ambiguous_event,-0.2531680998505911
sim_0330,ambiguous,chr3,baseline,0
sim_0330,ambiguous,chr4,baseline,0
sim_0330,ambiguous,chr5,baseline,0
sim_0330,ambiguous,chr6,baseline,0
sim_0330,ambiguous,chr7,baseline,0
sim_0330,ambiguous,chr8,baseline,0
sim_0330,ambiguous,chr9,baseline,0
sim_0330,ambiguous,chr10,baseline,0
sim_0330,ambiguous,chr11,baseline,0
sim_0330,ambiguous,chr12,baseline,0
sim_0330,ambiguous,chr13,baseline,0
sim_0330,ambiguous,chr14,baseline,0
sim_0330,ambiguous,chr15,baseline,0
sim_0330,ambiguous,chr16,baseline,0
sim_0330,ambiguous,chr17,baseline,0
sim_0330,ambiguous,chr18,baseline,0
sim_0330,ambiguous,chr19,baseline,0
sim_0330,ambiguous,chr20,baseline,0
sim_0330,ambiguous,chr21,baseline,0
sim_0330,ambiguous,chr22,baseline,0
sim_0331,abnormal,chr1,baseline,0
sim_0331,abnormal,chr2,baseline,0
sim_0331,abnormal,chr3,baseline,0
sim_0331,abnormal,chr4,abnormal_event,-0.6075263413792232
sim_0331,abnormal,chr5,baseline,0
sim_0331,abnormal,chr6,baseline,0
sim_0331,abnormal,chr7,baseline,0
sim_0331,abnormal,chr8,baseline,0
sim_0331,abnormal,chr9,baseline,0
sim_0331,abnormal,chr10,abnormal_event,0.5254587273094025
sim_0331,abnormal,chr11,baseline,0
sim_0331,abnormal,chr12,baseline,0
sim_0331,abnormal,chr13,baseline,0
sim_0331,abnormal,chr14,baseline,0
sim_0331,abnormal,chr15,baseline,0
sim_0331,abnormal,chr16,baseline,0
sim_0331,abnormal,chr17,baseline,0
sim_0331,abnormal,chr18,baseline,0
sim_0331,abnormal,chr19,baseline,0
sim_0331,abnormal,chr20,baseline,0
sim_0331,abnormal,chr21,abnormal_event,-0.39703156084623986
sim_0331,abnormal,chr22,baseline,0
sim_0332,ambiguous,chr1,baseline,0
sim_0332,ambiguous,chr2,baseline,0
sim_0332,ambiguous,chr3,ambiguous_event,0.25388525903051584
sim_0332,ambiguous,chr4,baseline,0
sim_0332,ambiguous,chr5,ambiguous_event,0.25949646097804147
sim_0332,ambiguous,chr6,baseline,0
sim_0332,ambiguous,chr7,baseline,0
sim_0332,ambiguous,chr8,baseline,0
sim_0332,ambiguous,chr9,baseline,0
sim_0332,ambiguous,chr10,baseline,0
sim_0332,ambiguous,chr11,baseline,0
sim_0332,ambiguous,chr12,baseline,0
sim_0332,ambiguous,chr13,baseline,0
sim_0332,ambiguous,chr14,baseline,0
sim_0332,ambiguous,chr15,baseline,0
sim_0332,ambiguous,chr16,baseline,0
sim_0332,ambiguous,chr17,baseline,0
sim_0332,ambiguous,chr18,baseline,0
sim_0332,ambiguous,chr19,baseline,0
sim_0332,ambiguous,chr20,baseline,0
sim_0332,ambiguous,chr21,baseline,0
sim_0332,ambiguous,chr22,baseline,0
sim_0333,ambiguous,chr1,baseline,0
sim_0333,ambiguous,chr2,baseline,0
sim_0333,ambiguous,chr3,baseline,0
sim_0333,ambiguous,chr4,baseline,0
sim_0333,ambiguous,chr5,baseline,0
sim_0333,ambiguous,chr6,baseline,0
sim_0333,ambiguous,chr7,ambiguous_event,-0.15793223365478004
sim_0333,ambiguous,chr8,baseline,0
sim_0333,ambiguous,chr9,baseline,0
sim_0333,ambiguous,chr10,baseline,0
sim_0333,ambiguous,chr11,baseline,0
sim_0333,ambiguous,chr12,baseline,0
sim_0333,ambiguous,chr13,baseline,0
sim_0333,ambiguous,chr14,baseline,0
sim_0333,ambiguous,chr15,baseline,0
sim_0333,ambiguous,chr16,baseline,0
sim_0333,ambiguous,chr17,baseline,0
sim_0333,ambiguous,chr18,baseline,0
sim_0333,ambiguous,chr19,ambiguous_event,0.17332506094322755
sim_0333,ambiguous,chr20,baseline,0
sim_0333,ambiguous,chr21,baseline,0
sim_0333,ambiguous,chr22,baseline,0
sim_0334,ambiguous,chr1,baseline,0
sim_0334,ambiguous,chr2,baseline,0
sim_0334,ambiguous,chr3,baseline,0
sim_0334,ambiguous,chr4,ambiguous_event,0.16743411350208381
sim_0334,ambiguous,chr5,baseline,0
sim_0334,ambiguous,chr6,ambiguous_event,0.2794712638942976
sim_0334,ambiguous,chr7,baseline,0
sim_0334,ambiguous,chr8,baseline,0
sim_0334,ambiguous,chr9,baseline,0
sim_0334,ambiguous,chr10,baseline,0
sim_0334,ambiguous,chr11,baseline,0
sim_0334,ambiguous,chr12,baseline,0
sim_0334,ambiguous,chr13,baseline,0
sim_0334,ambiguous,chr14,baseline,0
sim_0334,ambiguous,chr15,baseline,0
sim_0334,ambiguous,chr16,baseline,0
sim_0334,ambiguous,chr17,baseline,0
sim_0334,ambiguous,chr18,baseline,0
sim_0334,ambiguous,chr19,baseline,0
sim_0334,ambiguous,chr20,baseline,0
sim_0334,ambiguous,chr21,baseline,0
sim_0334,ambiguous,chr22,baseline,0
sim_0335,normal,chr1,baseline,0
sim_0335,normal,chr2,baseline,0
sim_0335,normal,chr3,baseline,0
sim_0335,normal,chr4,baseline,0
sim_0335,normal,chr5,baseline,0
sim_0335,normal,chr6,baseline,0
sim_0335,normal,chr7,baseline,0
sim_0335,normal,chr8,baseline,0
sim_0335,normal,chr9,baseline,0
sim_0335,normal,chr10,baseline,0
sim_0335,normal,chr11,baseline,0
sim_0335,normal,chr12,baseline,0
sim_0335,normal,chr13,baseline,0
sim_0335,normal,chr14,baseline,0
sim_0335,normal,chr15,baseline,0
sim_0335,normal,chr16,baseline,0
sim_0335,normal,chr17,baseline,0
sim_0335,normal,chr18,baseline,0
sim_0335,normal,chr19,baseline,0
sim_0335,normal,chr20,baseline,0
sim_0335,normal,chr21,baseline,0
sim_0335,normal,chr22,baseline,0
sim_0336,ambiguous,chr1,baseline,0
sim_0336,ambiguous,chr2,baseline,0
sim_0336,ambiguous,chr3,baseline,0
sim_0336,ambiguous,chr4,baseline,0
sim_0336,ambiguous,chr5,baseline,0
sim_0336,ambiguous,chr6,ambiguous_event,-0.18068553937305942
sim_0336,ambiguous,chr7,baseline,0
sim_0336,ambiguous,chr8,baseline,0
sim_0336,ambiguous,chr9,baseline,0
sim_0336,ambiguous,chr10,baseline,0
sim_0336,ambiguous,chr11,baseline,0
sim_0336,ambiguous,chr12,baseline,0
sim_0336,ambiguous,chr13,baseline,0
sim_0336,ambiguous,chr14,baseline,0
sim_0336,ambiguous,chr15,baseline,0
sim_0336,ambiguous,chr16,baseline,0
sim_0336,ambiguous,chr17,ambiguous_event,0.2568707976161738
sim_0336,ambiguous,chr18,baseline,0
sim_0336,ambiguous,chr19,baseline,0
sim_0336,ambiguous,chr20,baseline,0
sim_0336,ambiguous,chr21,baseline,0
sim_0336,ambiguous,chr22,baseline,0
sim_0337,normal,chr1,baseline,0
sim_0337,normal,chr2,baseline,0
sim_0337,normal,chr3,baseline,0
sim_0337,normal,chr4,baseline,0
sim_0337,normal,chr5,baseline,0
sim_0337,normal,chr6,baseline,0
sim_0337,normal,chr7,baseline,0
sim_0337,normal,chr8,baseline,0
sim_0337,normal,chr9,baseline,0
sim_0337,normal,chr10,baseline,0
sim_0337,normal,chr11,baseline,0
sim_0337,normal,chr12,baseline,0
sim_0337,normal,chr13,baseline,0
sim_0337,normal,chr14,baseline,0
sim_0337,normal,chr15,baseline,0
sim_0337,normal,chr16,baseline,0
sim_0337,normal,chr17,baseline,0
sim_0337,normal,chr18,baseline,0
sim_0337,normal,chr19,baseline,0
sim_0337,normal,chr20,baseline,0
sim_0337,normal,chr21,baseline,0
sim_0337,normal,chr22,baseline,0
